Year,Country,Gold,Silver,Bronze,Total,Historical_Gold,Historical_Silver,Historical_Bronze,Historical_Total,Recent_3_Olympics_Avg,WB_Code,Population,GDP,GDP_per_capita,HDI,Climate_Zone,Climate_Description,Avg_Temp_C,Winter_Sports_Index,Education_Spending_pct_GDP,Medals_per_million_pop,Medals_per_billion_GDP,Medals_per_10K_GDPpc,Medals_per_HDI,Gold_per_million_pop,Gold_per_billion_GDP,Gold_per_10K_GDPpc,Gold_per_HDI,Land_Area_SqKm,Surface_Area_SqKm,Internet_Users_Pct,Vehicles_Per_1000,Healthcare_Spending_Pct_GDP,Healthcare_Spending_Per_Capita_USD,Life_Expectancy_Years,Labor_Force_Total,Coastline_Length_Km,Average_Elevation_Meters,Avg_Temperature_C,Avg_Snowfall_Cm_Per_Year,Sunshine_Days_Per_Year,Number_of_Universities,Number_of_Ski_Resorts,Professional_Sports_Stadiums,Avg_Work_Hours_Per_Year,Global_Peace_Index_Score,Military_Expenditure_Pct_GDP,Active_Military_Personnel_Thousands,Healthcare_Spending_USD,Military_Expenditure_USD,Education_Spending_USD,Medals_Per_Million,Medals_Per_Billion_GDP,Medals_Per_GDP_Per_Capita,Medals_Per_HDI,Medals_Per_1000_SqKm,Medals_Per_1000_Km_Coastline,Medals_Per_100m_Elevation,Medals_Per_Degree_Temp,Medals_Per_100_Sunshine_Days,Medals_Per_100_Cm_Snowfall,Medals_Per_Million_Internet_Users,Medals_Per_1000_Vehicles,Medals_Per_University,Medals_Per_Stadium,Medals_Per_Ski_Resort,Medals_Per_Pct_Healthcare_Spending,Medals_Per_Year_Life_Expectancy,Medals_Per_100_Work_Hours,Medals_Per_Peace_Index_Point,Medals_Per_Pct_Military_Spending,Medals_Per_1000_Military_Personnel,Medals_Per_Pct_Education_Spending,Total_Athletes,Individual_Medalists,Gold_Medalists,Silver_Medalists,Bronze_Medalists,Total_Medals_Awarded,Gold_Awarded,Silver_Awarded,Bronze_Awarded
2022,CZE,1,0,1,2,9,11,11,31,7.0,CZE,10525347.0,210911285077.683,20038.4163180257,0.887,2.0,Continental,5.0,7.0,3.93603992462158,0.1900174882595319,0.0094826599689218,0.9980828665591132,2.254791431792559,0.0950087441297659,0.0047413299844609,0.4990414332795566,1.1273957158962795,77220.0,78870.0,74.2317,,7.53919601,1512.59326172,78.8243902439024,5296601.0,0.0,433.0,8.4,70.0,180.0,26.0,180.0,8.0,1771.8,1.406,0.959,24.8,15920568949.464815,2022639223.89498,8301552386.19004,0.1900174882595319,0.0094826599689218,0.9980828665591132,2.254791431792559,0.0259000259000259,0.0,0.4618937644341801,0.238095238095238,1.1111111111111112,2.857142857142857,26942.667351010416,0.0,0.0769230769230769,0.25,0.0111111111111111,0.265280276218737,0.0253728572312643,0.1128795575121345,1.4224751066856332,2.085505735140772,80.64516129032258,0.5081249271607133,114.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
2022,DEN,0,0,0,0,0,1,0,1,0.0,DNK,5643475.0,352832602064.452,62520.4509747011,0.932,3.0,Temperate,12.0,4.0,7.63833999633789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,42920.0,95.9935,,10.31388664,6447.92382813,80.7,2869233.0,7314.0,34.0,8.9,,170.0,8.0,,4.0,1413.6,1.382,1.15,17.2,36388696925.95596,4057574923.741198,26950553763.608746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ECU,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ERI,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ESP,0,1,0,1,1,0,3,4,0.6666666666666666,ESP,46460733.0,1380244561361.96,29707.765509467,0.884,3.0,Temperate,12.0,4.0,4.27524995803833,0.021523551942239,0.0007245092847989,0.3366123243706528,1.1312217194570136,0.0,0.0,0.0,0.0,500210.0,505940.0,76.1867,,9.1512289,2716.5793457,83.2292682926829,23180626.0,4964.0,660.0,14.1,,300.0,83.0,35.0,25.0,1688.1,1.471,1.246,200.0,126214267653.8824,17197847234.570023,59008905030.45353,0.021523551942239,0.0007245092847989,0.3366123243706528,1.1312217194570136,0.0019991603526518,0.201450443190975,0.1515151515151515,0.0709219858156028,0.3333333333333333,0.0,13125.650540054892,0.0,0.0120481927710843,0.04,0.0285714285714285,0.109274941204891,0.0120150041026843,0.0592381967892897,0.6798096532970768,0.8025682182985554,5.0,0.233904452327939,14.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2022,EST,0,0,1,1,4,2,1,7,0.3333333333333333,EST,1314545.0,27055689003.0038,20581.7898991695,0.879,1.0,Arctic/Subarctic,-5.0,10.0,4.32586002349854,0.7607194884922159,0.036960803322694,0.4858663920383091,1.1376564277588168,0.0,0.0,0.0,0.0,43470.0,45340.0,84.2415,,6.26286125,1287.76123047,77.0341463414634,675361.0,3794.0,61.0,5.8,80.0,,,,,1770.7,,1.895,5.8,1692820086.7081864,512705306.606922,1170391234.6630318,0.7607194884922159,0.036960803322694,0.4858663920383091,1.1376564277588168,0.0230043708304577,0.2635740643120717,1.639344262295082,0.1724137931034483,0.0,1.25,11870.633832493486,0.0,0.0,0.0,0.0,0.1596714281351834,0.0129812563323201,0.0564748404585757,0.0,0.5277044854881267,172.41379310344828,0.2311679052414761,25.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2022,FIN,2,2,4,8,43,63,61,167,5.333333333333333,FIN,5461512.0,273478528954.901,50073.7760815871,0.927,1.0,Arctic/Subarctic,-5.0,10.0,7.13832998275757,1.4647958294333143,0.0292527535180623,1.5976426437193985,8.629989212513484,0.3661989573583286,0.0073131883795155,0.3994106609298496,2.157497303128371,303890.0,338420.0,86.5304,,9.83066177,4922.4296875,81.1804878048781,2681812.0,1250.0,164.0,1.7,120.0,180.0,13.0,75.0,4.0,1556.6,1.439,1.459,25.0,26883908807.4375,3990051737.452006,19521799828.79204,1.4647958294333143,0.0292527535180623,1.5976426437193985,8.629989212513484,0.0263253150811148,6.4,4.878048780487805,4.705882352941177,4.444444444444445,6.666666666666667,92453.0569603284,0.0,0.6153846153846154,2.0,0.1066666666666666,0.8137804134827842,0.098545847854825,0.5139406398560966,5.559416261292564,5.483207676490747,320.0,1.120710308899108,94.0,52.0,26.0,3.0,26.0,55.0,26.0,3.0,26.0
2022,FRA,5,7,2,14,36,35,53,124,13.666666666666666,FRA,66312067.0,2861236112552.42,43148.0459288416,0.892,2.0,Continental,5.0,7.0,,0.2111229619791523,0.0048929901096177,3.244642879793064,15.695067264573993,0.0754010578496972,0.0017474964677206,1.1588010284975228,5.605381165919282,538950.0,549087.0,83.7511,,11.57935429,5007.29736328,82.719512195122,30194204.0,3427.0,375.0,12.4,40.0,230.0,83.0,350.0,20.0,1504.2,1.653,1.86,312.4,332044238242.7467,53218991693.47501,,0.2111229619791523,0.0048929901096177,3.244642879793064,15.695067264573993,0.0259764356619352,4.085205719288007,3.733333333333333,1.129032258064516,6.086956521739131,35.0,167161.98354409673,0.0,0.1686746987951807,0.7,0.04,1.2090484192275286,0.1692466460268317,0.9307272969020076,8.469449485783423,7.526881720430107,44.814340588988486,0.0,81.0,18.0,5.0,9.0,5.0,24.0,6.0,13.0,5.0
2022,GBR,1,1,0,2,12,4,16,32,3.333333333333333,GBR,64620000.0,3085362169410.29,47746.2421759562,0.924,3.0,Temperate,12.0,4.0,5.60134983062744,0.0309501702259362,0.0006482221179182,0.4188811325987764,2.1645021645021645,0.0154750851129681,0.0003241110589591,0.2094405662993882,1.0822510822510822,241930.0,243610.0,91.6133,,9.97686195,4733.37060547,81.3048780487805,32988577.0,12429.0,162.0,9.7,20.0,160.0,160.0,,30.0,1517.0,1.693,2.184,154.7,305870408525.4714,67384309779.92074,172821928650.50638,0.0309501702259362,0.0006482221179182,0.4188811325987764,2.1645021645021645,0.0082668540486917,0.1609139914715584,1.2345679012345678,0.2061855670103093,1.25,10.0,21830.89136620993,0.0,0.0125,0.0666666666666666,0.0,0.2004638342219419,0.0245987700614969,0.1318391562294001,1.1813349084465443,0.9157509157509156,12.928248222365871,0.3570567917512069,49.0,10.0,5.0,5.0,0.0,10.0,5.0,5.0,0.0
2022,GEO,0,0,0,0,0,0,0,0,0.0,GEO,3719414.0,17966015109.3043,4830.33486170249,0.784,2.0,Continental,5.0,7.0,2.94113947736272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69490.0,69700.0,49.1025,,8.2940836,392.86099243,73.105,1997301.0,310.0,1432.0,,100.0,,,8.0,,,,2.313,32.4,1461212675.298036,415553929.4782084,528405562.88869977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,GER,12,10,5,27,100,94,65,259,26.666666666666668,DEU,80982500.0,3964870735760.77,48959.5991203133,0.937,2.0,Continental,5.0,7.0,4.82582998275757,0.3334053653567129,0.0068098058674337,5.514751036594522,28.815368196371395,0.1481801623807612,0.0030265803855261,2.451000460708676,12.806830309498398,348900.0,357380.0,86.1937,,10.76819706,5287.34423828,81.090243902439,42451594.0,2389.0,263.0,9.3,30.0,180.0,400.0,500.0,35.0,1400.0,1.458,1.128,178.6,428182354776.5101,44723741899.38148,191337920743.92392,0.3334053653567129,0.0068098058674337,5.514751036594522,28.815368196371395,0.0773860705073087,11.301799916282963,10.26615969581749,2.9032258064516125,15.0,90.0,313247.95199649164,0.0,0.0675,0.7714285714285715,0.054,2.5073835340825386,0.3329623725448913,1.9285714285714288,18.51851851851852,23.93617021276596,151.1758118701008,5.5948925048063325,143.0,47.0,16.0,24.0,11.0,58.0,20.0,26.0,12.0
2022,GHA,0,0,0,0,0,0,0,0,0.0,GHA,25474995.0,32197655566.5347,1263.89251760539,0.574,5.0,Tropical,26.0,0.0,5.54059982299805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227540.0,238540.0,7.8,,4.52302933,80.6833725,61.297,11144747.0,,,,,,,,5.0,,,0.283,15.5,2055408511.0206373,91119365.2532932,1783943247.3289435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,GRE,0,0,0,0,0,0,0,0,0.0,GRC,10892413.0,233911581521.062,21474.7257123892,0.879,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128900.0,131960.0,63.2073,,,1700.4942627,81.3853658536585,4766187.0,13676.0,498.0,16.4,,300.0,24.0,20.0,10.0,1949.3,1.802,2.368,147.0,18522485813.458897,5539026250.418748,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,HAI,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,HKG,0,0,0,0,0,0,0,0,0.0,HKG,,,,0.93,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,HUN,1,0,2,3,1,2,4,7,0.3333333333333333,HUN,9833038.0,141128696412.321,14352.501883174,0.838,,,,,4.60187005996704,0.3050939089221459,0.0212571934430345,2.0902279089870857,3.579952267303103,0.1016979696407153,0.0070857311476781,0.6967426363290286,1.1933174224343677,91260.0,93030.0,75.6532,,7.04192352,1008.92950439,75.7634146341463,4626892.0,0.0,143.0,10.7,,,28.0,,,1749.0,1.411,0.857,38.5,9920842155.988035,1209472928.253591,6494559226.220379,0.3050939089221459,0.0212571934430345,2.0902279089870857,3.579952267303103,0.0328731097961867,0.0,2.097902097902098,0.2803738317757009,0.0,0.0,39654.63456932423,0.0,0.1071428571428571,0.0,0.0,0.4260199633636464,0.0395969481376557,0.1715265866209262,2.126151665485472,3.500583430571762,77.92207792207792,0.6519088894095125,14.0,5.0,1.0,0.0,5.0,7.0,1.0,0.0,6.0
2022,IND,0,0,0,0,1,0,0,1,0.0,IND,1312277191.0,2039126479154.52,1553.88396075118,0.619,4.0,Mediterranean/Subtropical,18.0,2.0,3.89878023242693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973190.0,3287260.0,13.5,,3.61956549,56.3490181,68.932,492680645.0,7000.0,160.0,25.0,,260.0,1000.0,,35.0,,2.319,2.544,2749.7,73945531187.87616,51875377629.690994,79501060083.45967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,IRI,0,0,0,0,0,0,0,0,0.0,IRN,81502045.0,462284793280.825,5672.06372896319,0.773,3.0,Temperate,12.0,4.0,2.61668992042542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628760.0,1745150.0,39.3536,,6.81539536,395.027771,75.635,25523109.0,2440.0,1305.0,,,,500.0,,,,2.571,2.117,563.0,32195571168.29169,9786569073.755066,12096559589.438835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,IRL,0,0,0,0,0,0,0,0,0.0,IRL,4657740.0,266490442124.309,57214.5379785709,0.914,3.0,Temperate,12.0,4.0,4.73554992675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68890.0,70280.0,83.4917,,9.23077869,5309.90380859,81.3487804878049,2257992.0,1448.0,118.0,9.8,,140.0,7.0,,,,1.303,0.448,9.1,24732151365.421986,1193877180.7169044,12619787936.834278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ISL,0,0,0,0,0,0,0,0,0.0,ISL,327386.0,18052183514.8695,55140.364935793,0.938,1.0,Arctic/Subarctic,-5.0,10.0,7.6414098739624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100250.0,103000.0,98.158,,8.29044247,4522.90576172,82.8609756097561,197861.0,4970.0,500.0,1.9,150.0,,,,,1513.4,1.112,,0.2,1480736025.7064638,,1379441333.5710506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ISR,0,0,0,0,0,0,0,0,0.0,ISR,8215700.0,315017088116.716,38343.3046626235,0.908,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21640.0,22070.0,75.0178,,7.02990532,2804.23144531,82.1536585365854,3869705.0,,,,,320.0,,,,1893.3,3.38,5.631,184.5,23038724285.233364,17738612231.85228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ISV,0,0,0,0,0,0,0,0,0.0,VIR,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ITA,2,7,8,17,40,36,48,124,7.666666666666667,ITA,60320707.0,2173255507985.84,36028.3494022349,0.883,2.0,Continental,5.0,7.0,4.04026985168457,0.2818269354833656,0.0078223660023093,4.718506476720652,19.25254813137033,0.0331561100568665,0.0009202783532128,0.5551184090259591,2.2650056625141564,295718.0,302069.0,55.6385,,8.85913563,3190.46777344,83.090243902439,25330291.0,7600.0,538.0,13.5,60.0,270.0,97.0,350.0,30.0,1685.6,1.537,1.276,356.8,192451271754.61664,27730740281.899323,87805387089.22626,0.2818269354833656,0.0078223660023093,4.718506476720652,19.25254813137033,0.0574872006438566,2.236842105263158,3.159851301115242,1.2592592592592593,6.296296296296296,28.333333333333336,305543.82307215326,0.0,0.1752577319587628,0.5666666666666667,0.0485714285714285,1.9189230992730608,0.2045968239058327,1.0085429520645468,11.060507482108004,13.322884012539184,47.6457399103139,4.2076397429028,119.0,20.0,3.0,12.0,12.0,28.0,3.0,13.0,12.0
2022,JAM,0,0,0,0,0,0,0,0,0.0,JAM,2793749.0,13899217679.9219,4975.11325459872,0.714,5.0,Tropical,26.0,0.0,6.01586008071899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10830.0,10990.0,40.4027,,6.28673887,312.77233887,72.357,1327826.0,1022.0,,,,,,,,,,0.873,3.4,873807408.9457237,121340170.3457182,836157487.9386576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,JPN,3,7,8,18,14,22,22,58,8.666666666666666,JPN,127276000.0,4896994405353.29,38475.3952461838,0.914,2.0,Continental,5.0,7.0,,0.1414249347873911,0.0036757240278491,4.678314513685299,19.693654266958426,0.0235708224645651,0.0006126206713081,0.7797190856142164,3.282275711159737,364500.0,377962.0,89.1068,,10.7290144,4121.21142578,83.5878048780488,65843453.0,29751.0,438.0,11.1,380.0,200.0,780.0,500.0,40.0,1729.0,1.336,0.958,259.8,524531305427.5753,46913206403.28452,,0.1414249347873911,0.0036757240278491,4.678314513685299,19.693654266958426,0.0493827160493827,0.6050216799435313,4.109589041095891,1.6216216216216215,9.0,4.736842105263158,202004.78526891323,0.0,0.023076923076923,0.45,0.036,1.6776937124811762,0.2153424177876338,1.0410641989589358,13.473053892215567,18.789144050104383,69.28406466512702,0.0,120.0,29.0,3.0,20.0,10.0,37.0,3.0,23.0,11.0
2022,KAZ,0,0,0,0,1,3,4,8,1.0,KAZ,17816285.0,221415613595.469,12427.7094576939,0.799,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699700.0,2724902.0,66.0,,2.97468448,369.68508911,71.415,9151563.0,0.0,,,80.0,,,,,,,1.042,70.5,6586414907.834156,2307150693.664787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,KGZ,0,0,0,0,0,0,0,0,0.0,KGZ,5905848.0,7468102412.68237,1264.52668823891,0.688,2.0,Continental,5.0,7.0,5.53159999847412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191800.0,199949.0,28.3,,7.35766459,93.15830994,70.4024390243902,2395065.0,0.0,2988.0,,150.0,,,,,,,3.376,20.4,550178818.4425291,252123137.4521568,413105552.9459837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,KOR,2,5,2,9,31,25,14,70,13.0,KOR,50746659.0,1556252422020.44,30667.0912467447,0.906,2.0,Continental,5.0,7.0,,0.177351576977708,0.0057831235297391,2.93474197718551,9.933774834437086,0.0394114615506017,0.0012851385621642,0.6521648838190023,2.2075055187637966,97430.0,100280.0,87.5568,,6.24487352,1922.98803711,81.7219512195122,27115956.0,2413.0,282.0,11.5,40.0,220.0,400.0,18.0,20.0,,1.769,2.413,632.5,97585218180.30052,37552370943.35321,,0.177351576977708,0.0057831235297391,2.93474197718551,9.933774834437086,0.0923740121112593,3.729796933278077,3.191489361702128,0.782608695652174,4.090909090909091,22.5,102790.41719203992,0.0,0.0225,0.45,0.5,1.441182110602618,0.1101295290395749,0.0,5.087620124364047,3.729796933278077,14.229249011857709,0.0,65.0,14.0,2.0,12.0,2.0,17.0,2.0,13.0,2.0
2022,KOS,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,KSA,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,LAT,0,0,1,1,0,4,4,8,2.333333333333333,LVA,1993782.0,30277203767.4058,15185.814581236,0.846,1.0,Arctic/Subarctic,-5.0,10.0,,0.5015593480129723,0.0330281490880781,0.6585092914512646,1.182033096926714,0.0,0.0,0.0,0.0,62227.0,64594.0,75.8261,,5.66363621,856.76654053,74.1243902439024,1005662.0,498.0,87.0,6.3,70.0,,,,,1695.3,,0.978,5.3,1708205706.7109845,296111052.84522873,,0.5015593480129723,0.0330281490880781,0.6585092914512646,1.182033096926714,0.0160701946100567,2.0080321285140563,1.1494252873563218,0.1587301587301587,0.0,1.4285714285714286,13188.071125905197,0.0,0.0,0.0,0.0,0.176565012815327,0.0134908361027935,0.058986610039521,0.0,1.0224948875255624,188.67924528301887,0.0,58.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0
2022,LBN,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,LIE,0,0,0,0,2,2,6,10,0.3333333333333333,LIE,37248.0,6657526979.72277,178735.153020908,0.92,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,95.21,,5.63615656,10096.85351563,82.0731707317073,,,1600.0,,,,,9.0,,,,,,376087599.7501863,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,LTU,0,0,0,0,0,0,0,0,0.0,LTU,2937253.0,48306546656.9281,16446.1647181663,0.861,1.0,Arctic/Subarctic,-5.0,10.0,4.5076699256897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62650.0,65286.0,72.1335,,6.22244453,1019.7121582,74.5170731707317,1478569.0,90.0,110.0,6.8,60.0,,,,,1650.7,,0.884,27.4,2995152595.8094244,427029872.44724447,2177499675.793611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,LUX,0,0,0,0,0,2,0,2,0.0,LUX,556319.0,68804811897.6445,123678.702143275,0.926,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574.46,2590.0,94.6702,,5.23040915,6547.03466797,82.2292682926829,273158.0,,325.0,9.3,,,,,,1512.0,,0.367,1.5,3642239779.450402,252513659.6643553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MAD,0,0,0,0,0,0,0,0,0.0,MDG,,,,0.475,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MAR,0,0,0,0,0,0,0,0,0.0,MAR,34204780.0,119130841411.664,3435.40698242188,0.644,4.0,Mediterranean/Subtropical,18.0,2.0,5.48276036642721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446300.0,446550.0,56.7746,,5.41626596,188.6415863,72.522,11789129.0,1835.0,,,,,,,,,,3.398,245.8,6452443958.242514,4048065991.168343,6531658557.109968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MAS,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
